soil_moisture_pct,rainfall_1h_mm,rainfall_24h_mm,temperature_c,humidity_pct,vibration_events_10min,vibration_events_3h,tilt_deg,tilt_delta_3h,soil_trend_3h,risk_label
53.79872631710205,2.7042371102527505,34.97866118588954,19.93474691574141,73.65205152751692,0.0,5.0,1.2171799696797863,0.05293778663668158,6.689936805003228,0
50.524365306105146,2.021737676323793,34.24047353218934,19.9263091238171,74.66541723839605,0.0,3.0,1.491244084184307,0.15380838308540046,4.0053336728023865,0
100.0,3.0145980756787454,253.32702855148892,20.28717720125697,76.18115118587319,5.0,42.0,1.5489014338560905,0.42550004366230976,0.0,3
76.19858037139085,2.1302510311484104,58.52525939355595,19.02115961771573,77.41685232942211,4.0,19.0,2.516017856021179,0.12522430481488822,0.9719069743673003,1
27.010665493701165,2.4592031801970613,15.971562834160029,20.938583771503374,75.8414481009245,1.0,1.0,0.8590161249832384,0.03842527761865666,2.853703734942492,0
91.31231327873925,1.4416521358445764,217.74475939746299,20.539792599760595,75.51367919188397,6.0,31.0,2.3080059886456206,0.265139428286866,0.724576347828588,2
99.42994654575216,2.034258068832838,225.2215444560882,19.574790649807234,73.63356772241278,9.0,50.0,1.7413492414132432,0.4645033202844375,-0.5700534542478408,3
54.096821158195105,1.8836680359380256,34.01745485253682,20.76047805828095,77.17108111240992,0.0,4.0,1.9646419168892222,0.08095279750546958,1.9975710683008927,0
55.08933754535726,1.461428978934964,35.795147125088036,20.795576596577764,73.17619593244645,1.0,3.0,1.0534688245957098,0.09604189805298469,2.944238896453683,0
40.170163184139945,0.8842856923333712,28.260592020874142,19.98247088112018,72.82026110285979,0.0,2.0,0.7490393372486754,0.051873233635772786,2.574356072577693,0
53.51667530073501,1.5053311761057304,36.24508432455009,20.479643725631856,73.76074043102093,0.0,1.0,1.5166927911558965,0.08209706634524316,1.8677988195774233,0
84.12332006361756,1.6018266511763786,62.40990204739071,20.472638540566937,73.15988880813153,0.0,17.0,2.411752869302441,0.1234617127850619,0.30852797344138594,1
47.48908150690443,2.2042310656468382,31.251672933081984,21.386226072500452,74.87744323010347,1.0,2.0,1.6588593205514655,0.01872892896288003,4.20085117629408,0
100.0,20.89668917155732,209.21896446093206,19.472193050766005,75.49033777863434,6.0,36.0,2.3946158468331626,0.35489969790257403,0.0,3
48.18500686945371,1.4251087351724943,27.40059749457417,19.825979010261232,76.87463278686523,2.0,5.0,1.2360790462891231,-0.0064616661242440365,3.820296523966441,0
44.46850773276263,0.6484912657462121,31.576471816976202,19.560209899609085,77.6095910754288,0.0,3.0,0.6496118256019474,0.052646975953317354,-2.0296473336732177,0
46.53436645637585,0.846659270206652,31.285310553659468,20.398591665093726,71.24233225794559,0.0,4.0,1.8517146331951735,0.12786172828227738,2.852513767685707,0
52.55716318541475,1.0821278749449263,35.664855120664626,20.05059213755416,71.58822865870663,0.0,3.0,1.381443861422136,0.07781130798686142,1.8004364930412322,0
38.70274746215941,1.3311006857004597,26.998799521522926,20.587009309709032,76.4226293947888,0.0,3.0,1.2970217478082704,0.1194033115582287,1.4112132114738287,0
60.274840792008526,2.8251228030489615,38.2172586184911,19.304780739858796,76.4464309903325,2.0,8.0,0.4316605587488716,0.04571321485871849,4.215506509020905,1
89.115860346747,1.965246167981589,88.18521181135293,19.37686221664619,74.15943729016239,8.0,34.0,3.500387285494367,0.2408754936834212,-0.3415012697929143,2
49.79444424573412,1.2352146643462718,32.784464672716084,20.026453652985186,73.87279612186096,2.0,6.0,1.4566319248643511,0.013527181337767757,2.368590176077845,0
92.8738380379918,2.1664880620888463,215.3313611984801,19.040380191902333,76.69306922177181,7.0,39.0,3.2866079337605205,0.238435443963382,1.7111757787521213,2
41.22931829365907,1.6178257631524677,25.923387510914424,20.26554328689141,74.48670187645524,0.0,0.0,1.4177765862841805,0.03652092175119437,6.359729030889923,0
54.16774766922379,1.858854263365945,34.31476331503809,20.252869630512407,73.13110586565386,1.0,2.0,1.8951550098279892,0.03618912621332715,2.1091966011258165,0
98.66595344474692,1.03663634224722,210.08022691096966,19.887607853484656,75.70723902395358,6.0,43.0,1.692554489943194,0.4944168956453958,-1.3340465552530816,2
98.1690444773608,0.7242846464163287,73.87513879608187,21.436284002316967,74.12781887253645,8.0,48.0,1.9608120257079722,0.46221171634500324,-0.49326227548668555,2
59.27428932108456,1.3912480179636069,39.76588175222979,20.15278280069145,73.61684402375909,0.0,6.0,0.49763092740908965,0.09546423481423383,2.946790156160503,0
95.47187139509253,1.0206433334376779,96.53389929076036,21.156278125980094,70.29638030882722,6.0,34.0,2.0223958369433177,0.3198561104891837,-3.8409240835399032,2
45.42325910686418,0.46672436764292957,26.793998701953328,20.08676293348601,75.66720766556186,0.0,3.0,0.8462109311510908,0.034224621563800905,-0.7914897091202207,0
50.10293334890698,1.1412307241837296,34.214856004007395,20.43701853723282,73.65618684946178,0.0,1.0,1.3604446888883948,0.10092768453618395,3.824897716545877,0
54.105090287605854,0.9873846071710024,31.438884867801463,21.21316644145645,73.87489110011109,1.0,2.0,0.9018280482403529,-0.03077094764441446,0.9432124219986875,0
54.18715027330629,2.463129354418375,40.01670831032807,19.84626166719133,76.86250540494056,0.0,4.0,0.6561043941427764,0.01698971441928887,4.014155412451551,0
97.2562022592019,0.5732926941917303,104.86838837661588,19.844114955430058,73.80921217558863,7.0,44.0,2.294753632467831,0.26216805397710186,-2.214838640408388,2
57.323804491407174,0.3142404177693328,37.99304108766347,20.871627731767326,75.37654455422425,2.0,5.0,0.7140080968457447,0.008343224694640439,-1.2994780575472618,0
45.38929183666555,0.9216769127403288,26.96717873817512,18.8178053637073,77.70087971126948,0.0,5.0,1.8119937213323825,0.04282948318419977,4.177430776285391,0
39.15144513054699,2.3055461143482736,25.614367513906597,20.777008011050768,75.78304769414193,2.0,4.0,1.320196585925317,-0.004106025935609159,1.053609022641652,0
58.647304276071395,1.42411495614444,41.5060509103818,20.333313051825353,72.11522933719304,0.0,3.0,1.6889166530683835,0.01627155344311393,1.507269728304479,0
88.81758620308368,2.897814465882528,188.04717714541317,20.884355813129346,73.43180575525453,3.0,28.0,2.40873355722411,0.24382302542531153,3.034113816090411,2
88.11114373923905,1.0707907955166287,143.27119028241697,20.829057538567668,73.2952132884346,6.0,35.0,2.9912346401207675,0.2590142330828149,-0.7858090507677957,2
43.562148531661116,0.42836280743122873,32.12429367434234,19.932073248643007,73.45210839793243,1.0,5.0,1.1157024230776706,0.08683271162952022,1.1793550670669717,0
97.82428701275558,0.7213543602886248,93.87846980713567,21.84823856373552,73.30647247528162,6.0,41.0,2.198166779039627,0.275033171669707,-2.175712987244424,2
93.79841547891165,0.7838252752754723,93.91142931982661,20.579558585322104,73.36082010348446,1.0,17.0,2.8590486922940204,0.25116224668852016,-1.1483314619918588,2
53.25116854446734,0.5880519964786097,37.6096589731566,20.010752311192743,78.81004625659223,0.0,4.0,0.5394878657949885,-0.0027572803753566077,-1.841796447244647,0
48.9593504811614,1.2833914327218858,34.56628517377477,20.587234483001318,75.04914346351848,1.0,4.0,1.676546907898191,-0.004344022674295456,3.281728717576037,0
47.15556082152282,0.9999702209678414,29.10809928722979,20.10002685011678,74.5677347484175,1.0,5.0,1.5100872407440273,0.015742158515330118,0.6912500450448675,0
47.436373259467004,2.5822204172344527,28.385366809219164,21.265440219194225,73.30923993902461,0.0,2.0,0.920211353943189,0.09562965469635576,4.840332451184608,0
48.99365791829852,1.7626822578597865,33.17162248474051,20.359268417418605,74.94064375206834,1.0,5.0,1.1492174896571814,0.07095786222528955,3.081336516284715,0
50.66752360657321,2.0647905722618223,31.881272606537667,20.11219150964321,76.82023318720977,0.0,1.0,0.8935505912409485,0.0228008043210024,3.7756174630855384,0
51.205126649436416,1.2050567910319492,39.293827883578764,19.460773903932363,74.19357244349702,0.0,3.0,0.7146083458649699,0.023478600319534526,0.5599336665538956,0
100.0,3.0628329036765947,221.51627690311503,20.93614359853009,73.17226047513783,10.0,54.0,2.6319725389944995,0.4083031509797923,0.0,2
94.62843397118712,1.3224254607035903,166.38747695093338,19.624897826343812,75.41012766933292,8.0,41.0,3.170185052408262,0.21871248812802735,1.1856287927650584,2
44.03714891461253,1.9219047402355123,31.360844514714003,20.10062637715959,73.31895804952535,0.0,0.0,1.552214684359945,0.04576152037363168,5.770733690172904,0
54.900140243665724,2.31244491543938,36.9415117520756,21.001264151984035,74.11727080360447,0.0,4.0,0.760003989590769,0.09985638841037148,4.241880772707425,0
46.80326110491666,0.7302468811396969,29.508940034476964,20.002168719308283,73.17152848607465,0.0,1.0,1.4749298935288122,0.1408928930932174,-1.8385550221877054,0
81.63637637262367,1.9532373023869274,63.64348144056413,21.161779753313056,73.73239718079577,4.0,19.0,2.6033230611092537,0.1993972138360358,-1.1445068949660993,1
45.55510804772474,0.17558586217368266,29.899788467963305,21.909364003460514,70.60438545950042,0.0,3.0,1.4249557349106632,-0.0324110223283165,-0.40861467926972495,0
36.79761694150282,1.6510885821966241,19.393241172570974,20.604197108490716,75.82047298668785,0.0,2.0,1.6770865615487898,0.08622655963019055,1.6546080661069809,0
57.32535256932249,1.314472226091372,40.95223511918185,19.717798162577427,76.3601882110026,0.0,3.0,0.8105393293940074,0.05099512071985124,3.132502153097114,0
98.43724071196407,1.9684449007459919,119.92335211146096,20.982642231815912,73.81266356692555,4.0,44.0,2.777837318339338,0.5073034116351476,-1.411845223048573,2
52.67310390021201,0.3426742512727664,34.89620763627191,20.483404278432733,72.22127691541107,1.0,2.0,0.43979374164316115,0.11393619017218698,-1.7999449610416107,0
47.948223628742966,3.1472245343746703,34.24365258888163,20.23149559638798,75.16570568699281,1.0,4.0,0.8387416832557889,0.05160564315177252,5.236771223225922,0
97.29352824959062,0.794443143753008,98.3521604728721,21.029737576340313,73.36673029255128,9.0,49.0,1.7713280669578098,0.4039926741154751,-2.706471750409378,2
43.968367398397774,0.8434110663049705,28.190765259929066,20.693655493904792,68.82008696266905,0.0,1.0,1.5829041833913813,0.031507258695141704,-0.707512574408554,0
44.60151118765082,1.767958876768302,30.840114964325625,20.16299658129935,74.79449846789015,0.0,3.0,0.49433349124779535,0.12073298997244308,1.0311894912124018,0
60.34995106321565,0.5090446228090444,38.26655380763365,20.157890891314093,77.26162357360339,1.0,4.0,1.765933221594986,0.09908538334437789,-1.3686793538664261,0
48.558094552586574,0.6987320525710543,30.625404734731703,20.335242895985534,74.90829101758412,2.0,5.0,1.0305423090081465,0.07091279572641662,1.361166735615214,0
93.3244846330822,0.3222859686180042,77.31434819341064,20.05486329722175,76.55681683966732,6.0,30.0,1.7731558336443423,0.3244425118193943,-4.335658842499157,2
41.591993397340964,0.3730395055500273,30.392925855101783,19.257354686188652,77.19131646899869,1.0,5.0,1.6939646810625306,0.03428401146957483,-1.041172222133099,0
44.64488861443472,0.947991194698768,32.35845489741282,20.17630741135435,79.12455242498385,0.0,1.0,0.5716027295331281,0.05447455465039819,3.2520785303470916,0
53.16768490632318,1.6246563861420227,32.89717378751184,19.49688469919131,76.27673590117197,0.0,2.0,0.6898895448372178,0.006322004611897358,-0.5206078262841132,0
49.96217333233677,3.9834433688354833,32.61899226087477,20.73829320976871,75.16831049869312,1.0,6.0,0.8264309972058677,0.08094847909771408,4.367250230935866,0
92.2526276754124,2.1321337653792103,111.92158389867154,20.268867523131636,73.67148115411601,6.0,32.0,2.6442869640574185,0.2108461687554808,-0.6684875547374673,2
36.158291281683454,0.8502432852986154,21.402194344785457,20.037179625806044,77.206543711606,0.0,1.0,1.3186178441132819,0.05127375126783629,2.655277106028784,0
41.247398307939314,1.1721345577246045,26.279371274231288,20.228839521469087,76.59376879461686,0.0,3.0,1.57967395839569,0.07149904968440768,-0.5627971860337979,0
46.53925856601139,1.3484288240608708,31.455814705088272,19.640128658571548,77.9925714512899,0.0,3.0,1.2316272580602616,0.06302398853093183,3.460132890030742,0
98.05436188823435,1.2835526949572045,219.67115507725777,20.27820724702667,73.89211338946406,8.0,52.0,2.854779901258058,0.4563031938948834,-1.9456381117656463,2
90.75346758914223,1.039521768376258,110.19219691625578,20.51147721872394,74.17602072778489,6.0,35.0,1.8962061839162323,0.3036985776016081,-3.380256923836953,2
56.84277836800586,1.9797259943510863,35.47484960799632,20.194624312595067,74.18611095271127,2.0,4.0,1.2704221892291914,-0.035363171043431674,0.02575465643742092,0
93.1800545753473,3.0823188093564364,180.9559744518843,20.4168355933838,75.16131749760972,7.0,30.0,2.7301166936850008,0.22338791142821357,5.719862212556109,2
57.7313021693959,1.5998053459015045,39.301339468219496,18.872012157803773,77.35210274651578,0.0,1.0,1.56087874785174,0.026035379845529505,3.4371233439242985,0
42.57058236839302,1.3550414819135432,28.74950123807862,21.277715402100938,70.18157759538786,1.0,2.0,1.2724719745756259,0.047194197166402496,0.584495337972541,0
44.45266956207433,1.9314091300340048,33.41892855885814,21.101399104488646,73.74062221485957,0.0,5.0,0.9426667119882371,0.08150686165863164,0.5323242857516775,0
84.8907553470946,0.4537718888189439,96.63399133237006,20.997264450609244,72.63263338657316,6.0,27.0,1.6339694587046774,0.2268142361388943,-5.03638373777062,2
54.52441056596142,0.39334543252189036,41.552352606437275,20.225047462046984,75.85940085416293,0.0,2.0,1.884238472593097,0.015346873131813599,-0.24902239292814699,0
89.57725385111317,1.2495168890726784,112.11372712706674,20.26102817815708,75.19087390266493,8.0,37.0,3.2324132628474262,0.29007054020786915,-0.8545005379765627,2
52.864493981037484,0.17689651822618493,33.699866734869445,20.416811162514126,73.27043896556516,0.0,3.0,1.69422875628832,-0.00821461186407002,-1.6661934791167354,0
89.3078281593177,1.4936605567909154,158.60069998405615,21.359740934226583,74.19777670058835,7.0,29.0,2.466575023038984,0.21857480353060188,-0.005583287652953572,2
98.70453168087826,1.5036879489827426,105.06069897748488,20.04994558188959,75.43525533103161,4.0,37.0,2.096670588138551,0.28963184591999247,-1.0821899300564581,2
43.68252851278834,0.5964193542881361,27.511748895712582,19.81519974940844,74.98743861273181,0.0,1.0,1.7498841186741443,-0.019702118382908473,-0.09938555350021261,0
87.13401720426131,0.3433113991945643,88.85674674640612,20.12024368923241,77.00811975462287,3.0,24.0,2.9908731513122637,0.24988498445871343,-4.701435157040862,2
49.03919262942885,0.6893340206806315,36.58755659677789,20.87680649488784,72.15720253510975,1.0,2.0,1.1260750617389392,0.0699974543408366,2.4530544781136925,0
57.71021654508065,1.006834705888371,35.881617587109616,20.502242317207973,70.22107078070364,1.0,2.0,0.561505347957644,0.06599374385138729,1.8758055753305953,0
53.265208597198146,1.5214932873467675,38.60102818446774,20.060928651265684,76.2751121290833,0.0,2.0,0.8774367076581752,0.1301883047447847,3.548108281942355,0
46.749162897230875,0.7399055089804895,27.717789685945192,19.843164028029605,79.07935076717025,1.0,4.0,1.7124080640198112,0.029402081479075415,-1.2760963517532389,0
51.93783854806845,1.0125236204691304,37.391877195798486,20.429075364044916,73.42800051297866,0.0,1.0,1.5450622644432164,0.06944154904122057,0.20705770828534042,0
40.066745638570595,1.260533682136351,26.72385080812004,20.92756686111217,72.72361409605664,0.0,1.0,1.255084594054905,-0.0029973285271525096,2.046344296949158,0
58.7039788857705,3.233797822371524,37.22398179623214,20.18172673329139,73.88065045325463,0.0,0.0,0.5823926546040121,-0.003909713371718415,2.9826213600559015,0
93.96166898359846,1.409347139143474,281.76097962988314,20.598571495358428,70.12852558180619,4.0,35.0,2.1995329391467258,0.13726298374592183,0.9017999123671672,2
92.85927332673234,0.537756441384285,130.05743100856495,20.566966442048116,73.71409185425712,1.0,33.0,2.7021558628445974,0.24116603260133918,-3.907101861305975,2
44.171392199096424,1.6314076215635134,32.24033927106162,21.252861176291624,70.7078069841537,0.0,3.0,1.2763475785628846,0.09470709731233096,0.787490229876596,0
96.05328124791325,2.7848582734129845,253.20748701180045,20.102079346851372,74.61816104819218,10.0,43.0,2.7706280367212486,0.3231705777410876,1.5979899284814394,2
100.0,2.861632065008573,143.12476257526396,20.578747374118,74.70331782117246,4.0,39.0,1.191513824279104,0.27918912602162704,0.0,2
53.52785100445351,1.7794383377225562,32.066662092586775,19.992411338877186,76.3999461829331,2.0,4.0,1.7991492062746244,0.06915552670684777,3.5428157509720037,0
55.039294285765976,2.1339476700054263,37.41207731311451,20.85460861654467,73.48291539334966,0.0,1.0,1.1378904557833767,0.055643993609115316,3.256011000835045,0
33.782971487849224,0.14324145277936576,20.94485126506504,20.538692148098765,78.18164058794049,1.0,2.0,0.8005648068115262,0.002669745368112264,-2.226732624975355,0
65.73972222875834,0.7838428633973257,42.375824994593884,20.27305008601236,66.87521698761441,1.0,4.0,1.1844308064098734,0.1310242203010641,-0.8242293560400356,0
87.20943787210425,1.2453279989295298,113.74772991869412,20.583288006414467,74.38807346963873,4.0,24.0,3.276981746959432,0.18529255892672314,0.20468961804735386,2
53.014741475098496,2.40712828501872,32.943246690309586,20.14984524946678,78.36190033407797,0.0,1.0,1.9016569212043952,0.10133366813576439,5.343658506286673,1
48.00813320246118,0.9057409886014001,27.77474783012406,19.97002582390279,73.78280347141273,2.0,8.0,0.6957834015009442,0.04923495713159254,2.873751775252053,0
98.60833666624274,1.001882370369965,126.98874660656995,20.2882464780311,75.22033833556796,8.0,46.0,1.1422638112187287,0.25592484812461713,-1.3916633337572648,2
47.3335212180208,0.10654923156300142,32.490327203052544,20.50270821714291,73.70782688033518,0.0,3.0,0.6705503121381098,-0.01725819574177523,-0.499028917182315,0
39.35749105058403,2.110177842014324,26.422540633689252,20.10160915265285,74.66686155459473,0.0,1.0,1.7883687235976256,0.04961869504682581,2.1882359528884123,0
53.391559002048886,1.5607814541717004,32.55733940964002,20.80561892466073,72.72764936636797,0.0,2.0,1.3294092001422904,0.03486927224206515,0.35130237719092605,0
45.39197567249153,1.7601695888177442,29.81377302822126,20.17562789409814,73.5481218573892,0.0,2.0,1.0955151940199155,0.05788517163770379,0.8732014472895884,0
45.85142867852819,0.5648824861620978,29.509923485370738,20.419376671027475,72.77735663915131,1.0,4.0,0.5411045797814642,-0.0024385441872671887,0.870475843188153,0
50.651207092085734,2.4447274689134417,28.237239839552043,20.881441420824736,70.41676664963563,0.0,0.0,1.8778874213067291,0.11803093408911214,3.780530947026314,0
49.90772814600891,2.0548721434727297,32.18640173488907,20.721964793012816,71.8574708622426,0.0,2.0,1.7009776158177847,0.012705475930843146,3.3092671523998405,0
49.500611840948,1.0889102806851314,33.50249571990953,19.43039031773312,77.82254160736598,0.0,2.0,0.5923963299329631,-0.02577620932013025,1.5830319989502541,0
88.70938869976534,0.9309487013153411,114.71170114381931,19.61241503786904,72.5943964685031,4.0,21.0,2.6171746617737446,0.16630693909338978,-1.4241394562619973,2
59.09413827467497,1.9258791793534555,40.053666421011826,20.62725451208246,75.83985233337171,1.0,2.0,1.3684365395183906,0.03291610275400081,3.0195089854768753,0
99.59812333294094,1.6220079251118857,157.76603424450155,20.42153462254716,74.25958072215155,5.0,45.0,1.9297194884931048,0.38762971819257364,-0.40187666705905656,2
38.099375846613995,0.21924296919997546,27.296436683124846,19.87522475848081,73.80798342471148,2.0,4.0,0.7218850714173909,0.10977395498773845,0.03337378814241987,0
55.966270400678425,2.270798408313591,38.235859588308735,20.730840925665877,72.62890198430496,1.0,3.0,0.49852432151393894,0.07442484779465458,5.8061958116709675,0
52.36612062724013,2.0363160067934896,34.18492626007095,20.18137067602083,76.13037310955646,0.0,1.0,1.4865994048815447,-0.008226275863011612,4.9687601650005675,0
49.483413368173196,0.14331361300124656,33.82230827598504,20.73716501271321,74.26685082052146,1.0,1.0,1.668652507077212,0.032488527576773674,0.44205163142353143,0
54.07766713590173,1.294389623025685,39.17429916072445,20.51282988105158,75.6392358205729,0.0,3.0,1.1508066231714194,0.03067712800302913,-0.6410808512243023,0
49.36052782182718,2.524497992462426,27.86224627126987,20.168564246215826,70.92183288024873,0.0,4.0,1.884444305637365,0.0758056955457087,2.057516677227518,0
50.48549520809567,0.6118442194183115,29.20239083930557,20.035476561774765,74.16679309813738,0.0,4.0,1.7725880853140843,0.05548928835249711,-0.039623461469155075,0
32.92228226039923,1.8353571665243726,22.282623191910215,20.60186016765739,76.38987480624517,1.0,4.0,1.654610011654652,8.682951180194465e-05,2.688186841216325,0
59.870409103240505,1.6844118851811636,42.45789244432323,20.56636221828241,72.73644219952816,0.0,3.0,1.435726030273054,0.05159289398571221,2.167432213699932,0
59.619563027536834,1.342609493137961,40.92333932100017,20.149763909141633,74.85300202681434,1.0,5.0,1.5511389514535534,0.07570181144471855,1.2162596584813983,0
92.85656330220253,0.17627342317109246,115.88613124410847,20.67650449836905,75.12807310060462,5.0,25.0,3.08379603218039,0.2534339528804237,-5.462192624650797,2
49.7845959563383,0.2037598100522293,28.60428286191617,20.205307291371277,74.87732466071039,0.0,2.0,1.7451897705556774,0.10620402171666665,-0.866647240204891,0
50.189795030782854,0.654171582798952,28.980061945255294,20.084925833081343,77.23276548606302,0.0,2.0,1.36583338409534,0.0988063771730987,-0.3317295468712729,0
98.04148558188417,0.6437634542589539,115.34251670644053,21.00307725844749,71.48435654878227,4.0,35.0,1.1404066578247387,0.2703934083592119,-1.9585144181158256,1
46.41170660216156,1.620772079823174,32.77609437456385,20.390276278783386,73.51519287634876,0.0,3.0,0.9710516308907343,0.061271648843804094,0.7748292095038778,0
51.05417148925834,1.396352919638416,32.94394529373727,21.45845482160199,76.35578936684959,0.0,0.0,1.0357005951166025,0.08780850786183025,-0.8143317476006899,0
46.28863431958891,1.5680286075664922,33.47355588721403,20.03220180025872,75.87375843831649,0.0,1.0,0.7769985461731223,0.0517613513535794,0.6245872808349304,0
60.988534289725834,1.8314701236682953,39.47046362335821,20.19513965633499,75.8908017611807,2.0,5.0,1.467898166199808,0.007961777196374475,1.9045676635548574,1
52.333724549234496,1.756743300295009,37.322913976828254,20.272820144003255,72.55725276383373,0.0,3.0,0.6606735110158022,0.0736228362872865,2.829161825897181,0
51.10270852607296,1.678747422687109,32.786031979207294,19.510287466413953,74.8892486156124,0.0,3.0,1.2957120473559045,0.09724743094875032,2.9171087389762675,0
45.67990838833819,2.2731730351235617,25.99040551944698,20.106682432736797,77.56358738401012,0.0,4.0,1.176003268087442,0.026925746559439245,1.9014663485779408,0
92.30814279191459,1.1140497712557007,99.85840042745694,20.994962066179937,74.71968906759487,4.0,38.0,2.975759252308102,0.35192437921973285,-3.3800488769545325,2
100.0,27.130891306627333,226.11645825667267,21.41726017235861,78.44603531506169,4.0,45.0,2.231307717185796,0.610214329932053,0.0,2
47.255283444064574,0.32188857193206877,27.276362447837233,21.505454074113842,73.30280714845321,0.0,1.0,1.0635712107255102,-0.014412500004396644,-1.632096687550117,0
53.848764008601655,1.1249732383698052,34.27424392608974,20.56167450065722,71.6981357946579,0.0,3.0,1.2779492236376127,0.05421970715954538,0.3023649821110439,0
53.63396282956464,0.8769297644576112,36.27456917253281,19.930728164621907,75.00756753822962,0.0,1.0,1.5692718262767265,0.07700189231444954,-1.0150436384607602,0
94.4416484194708,0.30109746675748533,128.35533534255455,19.76959907470892,75.67061250795803,9.0,42.0,2.8650568435241004,0.5010705051837863,-5.515048041124928,2
58.927696674970896,1.5058166980383534,44.53085553719921,20.11048787571701,73.97698511624378,1.0,3.0,1.0114300125490028,-0.013296227516914838,0.9045257643857951,0
94.96193528681627,1.934194565077232,83.43975194604957,20.236820452149853,75.81742965228834,0.0,43.0,2.6538106226654388,0.38707398658319603,0.2043313614809108,2
52.59820348335524,1.1597545547419201,34.47909078946223,20.051201411088915,74.56756753340996,0.0,4.0,1.4359967623923544,0.06192247222948111,-0.011012675708336417,0
43.59651618162691,0.9877227455792281,28.66715504667853,19.324060265068375,76.44183994359891,0.0,3.0,1.6703209812476163,0.08321313980286149,0.8656517593596007,0
62.987957679603916,0.7221316175765958,39.726229561548436,20.079401982625544,75.96929802432172,0.0,3.0,1.5770662788283045,0.09546170335827964,1.458926290765227,0
89.57390266836693,0.6407387808883371,135.87385628328582,19.80937705475137,73.94940111188531,4.0,28.0,1.7302569045600102,0.1865696879227452,-3.2396641470993615,2
55.36938816103648,1.273541889731582,40.0902510816325,20.7003780995498,72.3217284412509,1.0,3.0,1.6859009011237518,0.04714071583218349,-1.4372800507904202,0
